微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IvYpv6ZJm,"【Shox：可定制通用终端状态栏】’Shox: Terminal Status Bar -  A customisable, universally compatible terminal status bar' by Liam Galvin GitHub: http://t.cn/A67zxgHl  原图 ",,无,无,无,2020-02-26 13:07,Mac客户端,7,3,3
IvYn0cqp8,【代码审查清单(Java并发)】’Code Review Checklist: Java Concurrency' by code-review-checklists GitHub: http://t.cn/AiQM6HTz  原图 ,,无,无,无,2020-02-26 13:01,Mac客户端,12,16,4
IvYlXxlCF,"【(C/C++)无依赖、方便跨平台的无等待FIFO队列库】'wfqueue.h - wait free FIFO queue, easy built cross platform(no extra dependencies needed)' by Taymindis Woon GitHub: http://t.cn/A67zMa8P  [组图共2张] 原图 ",,无,无,无,2020-02-26 12:58,Mac客户端,14,22,5
IvWQ9l7nU,"【在标题、问题描述、目标和研究问题之间建立一致性，以提高研究计划和报告的质量】《Building consistency between title, problem statement, purpose, & research questions to improve the quality of research plans and reports》by Isadore Newman, Duane M. Covrig http://t.cn/A677l8fB  原图 ",,无,无,无,2020-02-26 09:07,Mac客户端,25,32,6
IvWLukkBh,François Chollet：学新事物的最大障碍，在于当你还很不擅长的时候，很多东西看起来太无聊，而我们又只是在不断地打基础(比如数学)。你需要保持动力，直到你变得足够好，好到深入实践的乐趣足以提供持续动力。关于动力和坚持，游戏可以给我们一些启示：- 亲和力: 第一次尝试应该提供足够的乐趣，同时也带来挑战- 奖励- 快速的反馈回路 ,,无,无,无,2020-02-26 08:55,Mac客户端,96,47,10
IvWxBBDjM,【Kaggle新赛：亚微观层面离子通道事件快速自动检测】《University of Liverpool - Ion Switching | Kaggle》 http://t.cn/A6779q97  原图 ,,无,无,无,2020-02-26 08:21,Mac客户端,5,4,2
IvWtr1Gwq,【Modiface如何用TensorFlow.js实现浏览器里的实时AR虚拟试妆】《How Modiface utilized TensorFlow.js in production for AR makeup try on in the browser》by Jeff Houghton http://t.cn/A677oQvh  [组图共4张] 原图 ,,无,无,无,2020-02-26 08:11,Mac客户端,36,48,12
IvWks4ooj,【基于LAPACK GESVD实现的SVD库(Pytorch)】’Pytorch SVD using LAPACK GESVD - Pytorch extension for Singular Value Decompostion (SVD) with LAPACK gesvd backend' by Chris Choy GitHub: http://t.cn/A677XCG0  原图 ,,无,无,无,2020-02-26 07:49,Mac客户端,7,12,2
IvWbdCyGd,【CB Insights 2020 AI趋势报告】《Artificial Intelligence Trends To Watch In 2020 | CB Insights Research》 http://t.cn/A677J3AY  [组图共3张] 原图 ,,无,无,无,2020-02-26 07:26,Mac客户端,9,7,1
IvVFODf5R,"《Bayesian Computing in the Statistics and Data Science Curriculum》J Albert, J Hu [Bowling Green State University & Vassar College] (2020) http://t.cn/A677cF5f view:http://t.cn/A677cF5x  [组图共7张] 原图 ",,无,无,无,2020-02-26 06:09,微博 weibo.com,14,18,3
IvVF2wmcL,"《Modelling Latent Skills for Multitask Language Generation》K Cao, D Yogatama [DeepMind] (2020) http://t.cn/A677cRXK view:http://t.cn/A677cRXo  [组图共18张] 原图 ",,无,无,无,2020-02-26 06:07,微博 weibo.com,10,6,1
IvVDY0m8S,"《Causal structure learning from time series: Large regression coefficients may predict causal links better in practice than small p-values》S Weichwald, M E Jakobsen, P B Mogensen, L Petersen, N Thams, G Varando (2020) http://t.cn/A677cXom view:http://t.cn/A677cXoR GitHub:http://t.cn/A677cXoE [组图共4张] 原图 ",,无,无,无,2020-02-26 06:04,微博 weibo.com,12,24,5
IvVBOtRfR,"《Citations Systematically Misrepresent the Quality and Impact of Research Articles: Survey and Experimental Evidence from Thousands of Citers》M Teplitskiy, E Duede, M Menietti, K R. Lakhani [University of Michigan & University of Chicago & Harvard University] (2020) http://t.cn/A677tni2 view:http://t.cn/A677tnia [组图共4张] 原图 ",,无,无,无,2020-02-26 05:59,微博 weibo.com,3,3,1
IvVAVsDk3,"《Convex Duality of Deep Neural Networks》T Ergen, M Pilanci [Stanford University] (2020) http://t.cn/A677t94M view:http://t.cn/A677t94x  [组图共9张] 原图 ",,无,无,无,2020-02-26 05:57,微博 weibo.com,7,16,2
IvVAitMaE,"《Training Question Answering Models From Synthetic Data》R Puri, R Spring, M Patwary, M Shoeybi, B Catanzaro [Nvidia & Rice University] (2020) http://t.cn/A677txwB view:http://t.cn/A677txw1  [组图共17张] 原图 ",,无,无,无,2020-02-26 05:55,微博 weibo.com,8,4,3
IvVzq8t82,"《Stochastic Normalizing Flows》L Hodgkinson, C v d Heide, F Roosta, M W. Mahoney [UC Berkeley & University of Queensland] (2020) http://t.cn/A677t4wZ view:http://t.cn/A677t4ww  [组图共7张] 原图 ",,无,无,无,2020-02-26 05:53,微博 weibo.com,6,8,0
IvVvOpza8,"《Implicit Geometric Regularization for Learning Shapes》A Gropp, L Yariv, N Haim, M Atzmon, Y Lipman [Weizmann Institute of Science] (2020) http://t.cn/A6775mvi view:http://t.cn/A6775mv6  [组图共17张] 原图 ",,无,无,无,2020-02-26 05:44,微博 weibo.com,7,7,1
IvVsN3Y0R,"《Rhythm, Chord and Melody Generation for Lead Sheets using Recurrent Neural Networks》C D Boom, S V Laere, T Verbelen, B Dhoedt [Ghent University] (2020) http://t.cn/A6775GKs view:http://t.cn/A6775G9v  [组图共8张] 原图 ",,无,无,无,2020-02-26 05:37,微博 weibo.com,1,3,3
IvVs00DUg,"《Sketchformer: Transformer-based Representation for Sketched Structure》L S F Ribeiro, T Bui, J Collomosse, M Ponti [Universidade de Sao Paulo & University of Surrey] (2020) http://t.cn/A6775vfs view:http://t.cn/A6775vIh  [组图共17张] 原图 ",,无,无,无,2020-02-26 05:35,微博 weibo.com,3,0,2
IvVqOpXuH,"《Permutation inference for Canonical Correlation Analysis》A M. Winkler, O Renaud, S M. Smith, T E. Nichols [University of Geneva & University of Oxford] (2020) http://t.cn/A677qYAJ view:http://t.cn/A677qYAK GitHub: http://t.cn/A677qYA9  [组图共9张] 原图 ",,无,无,无,2020-02-26 05:32,微博 weibo.com,6,0,0
IvVpnwPhB,"*《Estimating Q(s,s') with Deep Deterministic Dynamics Gradients》A D. Edwards, H Sahni, R Liu, J Hung, A Jain, R Wang, A Ecoffet, T Miconi, C Isbell, J Yosinski [Uber AI & Georgia Institute of Technology] (2020) http://t.cn/A677qGnT view:http://t.cn/A677qGnj Home:http://t.cn/A677qGnY GitHub: http://t.cn/A677qGnH [组图共15张] 原图 ",,无,无,无,2020-02-26 05:28,微博 weibo.com,4,2,0
IvVoaaTNp,"*《Learning to Continually Learn》S Beaulieu, L Frati, T Miconi, J Lehman, K O. Stanley, J Clune, N Cheney [University of Vermont & Uber AI Labs] (2020) http://t.cn/A677GB3E view:http://t.cn/A677GB3Y GitHub:http://t.cn/A677GB3u  [组图共9张] 原图 ",,无,无,无,2020-02-26 05:25,微博 weibo.com,9,8,3
IvVmUqOL1,"*《Fixed Encoder Self-Attention Patterns in Transformer-Based Machine Translation》A Raganato, Y Scherrer, J Tiedemann [University of Helsinki] (2020) http://t.cn/A677GaMU view:http://t.cn/A677GaMG  [组图共8张] 原图 ",,无,无,无,2020-02-26 05:22,微博 weibo.com,9,13,1
IvVm8gFWL,"*《Unsupervised Question Decomposition for Question Answering》E Perez, P Lewis, W Yih, K Cho, D Kiela [Facebook AI Research] (2020) http://t.cn/A677G5F9 view:http://t.cn/A677G5FN  [组图共18张] 原图 ",,无,无,无,2020-02-26 05:20,微博 weibo.com,9,12,4
IvVhN7Rbr,"*《Batch Normalization Biases Deep Residual Networks Towards Shallow Paths》S De, S L. Smith [DeepMind] (2020) http://t.cn/A677b1tR view:http://t.cn/A677b1t8  [组图共17张] 原图 ",,无,无,无,2020-02-26 05:10,微博 weibo.com,19,16,5
IvVej78GV,《今日学术视野(2020.2.26)》http://t.cn/A677bopS  ,,无,无,无,2020-02-26 05:01,Mac客户端,0,0,0
IvVdz2cdz,早！  原图 ,,无,无,无,2020-02-26 04:59,Mac客户端,46,4,4
IvSu98NHk,晚安~   爱可可-爱生活的微博视频  ,,无,无,无,2020-02-25 22:02,微博视频,32,8,6
IvStH66zi,《爱可可老师24小时热门分享(2020.2.25)》  爱可可老师24小时热门分享(2020.2.25)  ,,无,无,无,2020-02-25 22:01,微博 weibo.com,4,2,2
IvRLcntjv,  原图 ,,无,无,无,2020-02-25 20:11,Mac客户端,184,37,16
IvRtrlu5D,混沌之美：百万次复合双摆轨迹 🤩src:http://t.cn/A67PTeZG  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-25 19:27,微博视频,15,9,2
IvRrMeV1F,强行跨界“动作迁移”会怎样？GitHub: http://t.cn/AiesuLY2  via:Jonathan Fly  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-25 19:23,微博视频,54,37,7
IvRlH9tnz,真·父爱·成长之路：这位父亲每周都会给女儿拍一小段视频，直到她20岁…… 😢via:Hofmeester  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-25 19:08,微博视频,143,47,12
IvRj8dzM9,1870年唯一一张活斑驴的照片，现在这个物种已经灭绝了，不过看论文的时候，脑海中还是会常常浮现出它鲜活的形象。  原图 ,,无,无,无,2020-02-25 19:02,Mac客户端,64,12,8
IvRhzzylb,“滚石”机械 🤩  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-25 18:58,微博视频,34,9,2
IvRfl1qZw,在Oculus Quest上实现的#VR#虚拟键盘逼真物理交互 🙌 via:Dennys Kuhnert  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-25 18:52,微博视频,36,14,3
IvRdkA4ul,原型的价值，在于它对你的教育，而不是代码本身。- Alan Cooper  ,,无,无,无,2020-02-25 18:48,Mac客户端,23,2,1
IvR2Grmxx,"《Denoising autoencoders with Keras, TensorFlow, and Deep Learning - PyImageSearch》by Adrian Rosebrock http://t.cn/A67PXxTr  [组图共5张] 原图 ",,无,无,无,2020-02-25 18:21,Mac客户端,26,22,7
IvQ2kuEJd,#转发赠书# 携手@华章图书 送出5本《Effective Cybersecurity》中文版 截至2020.3.4 12:00 *可可粉*转发即可参与 “计算机全才”世界知名计算机学者和畅销书作家William Stalling最新作品，一部在组织中实现网络安全的指导性著作，对于组织的网络安全规划、网络安全功能的管理和网络安全的评估具有重要的指导意义。本书内容包括网络安全规划、管理网络安全功能、安全评估三部分 详情：http://t.cn/A6hs3lfz @微博抽奖平台 http://t.cn/A67ve2NY [组图共9张] 原图 ,,无,无,无,2020-02-25 15:48,Mac客户端,33,253,50
IvPqvbglv,'Spider Learning - 🏀 Python3 网络爬虫实战汇总’ by Xiao Li GitHub: http://t.cn/A67vKk1X  原图 ,,无,无,无,2020-02-25 14:14,Mac客户端,49,74,28
IvPbZqcqY,“写在20年初的校招面试心得与自学CS经验及找工作分享” by conanhujinming GitHub:http://t.cn/A67vxrZR  原图 ,,无,无,无,2020-02-25 13:39,Mac客户端,131,173,57
IvPbgdIZ5,【SST-5数据集上五种情感分类方法的比较与讨论】'Fine Grained Sentiment Classification - A comparison and discussion of different NLP methods for 5-class sentiment classification on the SST-5 dataset.' by Prashanth Rao GitHub: http://t.cn/A67vxSzu  原图 ,,无,无,无,2020-02-25 13:37,Mac客户端,12,17,3
IvOWKqqh5,【Go语言刷LeetCode(集锦)】’awesome-golang-leetcode - LeetCode of algorithms with golang solution(updating).' by Kyle Liu GitHub: http://t.cn/A67vqxhr  原图 ,,无,无,无,2020-02-25 13:01,Mac客户端,52,63,16
IvOFyB84R,【Heroicons：一套免费高质量SVG图标集】’Heroicons - A set of free MIT-licensed high-quality SVG icons for UI development.' by refactoringui GitHub: http://t.cn/A67vwtmO  [组图共2张] 原图 ,,无,无,无,2020-02-25 12:19,Mac客户端,32,32,8
IvOxW7NWI,【Deep Audio Prior：引入深度音频先验(DAP)解决音源分离问题，不依赖于任何外部训练数据】’Deep Audio Prior - Pytorch Implementation - Audio Source Separation Without Any Training Data.' by Adobe GitHub: http://t.cn/A67vhcX6 Demo: http://t.cn/A67vhcXi paper:《Deep Audio Prior》(2019) http://weibo.com/1402400261/ImlCwzs9F [组图共3张] 原图 ,,无,无,无,2020-02-25 12:00,Mac客户端,19,47,9
IvOv1ieJo,【Rust的Plotly绘图包】’Plotly for Rust - A plotting library for Rust powered by Plotly JS' by Ioannis Giagkiozis GitHub: http://t.cn/A67vv8KZ  [组图共6张] 原图 ,,无,无,无,2020-02-25 11:53,Mac客户端,13,10,1
IvNDUBuZZ,Deadline临近的日子……  [组图共4张] 原图 ,,无,无,无,2020-02-25 09:42,Mac客户端,89,29,9
IvNqo27Aw,2020进度：▓▓░░░░░░░░░░░░░ 15% ⛽️  ,,无,无,无,2020-02-25 09:09,Mac客户端,57,18,15
IvNfY5UqE,【AI解结：用神经网络以99%的准确率区分五种类型的结】《A neural network unpicks the knots : Research Highlights》 http://t.cn/A6hsIjB9  [组图共2张] 原图 ,,无,无,无,2020-02-25 08:43,Mac客户端,23,14,1
IvMLaA1FK,【新书：给忙碌者的D3指导书——程序员和科学家的交互可视化开发指南】《D3 for the Impatient》by Philipp Janert (O'Reilly 2019) http://t.cn/A6hsyQSm  原图 ,,无,无,无,2020-02-25 07:27,Mac客户端,40,46,9
IvMHvBBrr,【欧盟委员会人工智能监管白皮书：高风险AI应用需要更严格的治理和监管措施约束】《WHITE PAPER：On Artificial Intelligence - A European approach to excellence and trust》http://t.cn/A6hsLT0y  原图 ,,无,无,无,2020-02-25 07:18,Mac客户端,14,14,5
IvMD4dXE0,【PyTorch实现的Tiramisu Neural network】’Better Tiramisu for PyTorch - A regular Tiramisu network for PyTorch with a LOT of extra features!' by Nicolas Pielawski GitHub: http://t.cn/A6hs2oBA  原图 ,,无,无,无,2020-02-25 07:07,Mac客户端,17,22,11
IvMBL2saa,"【DeepFly3D：PyTorch/PyQT5实现的2D-3D果蝇姿态估计】’DeepFly3D - Motion capture (markerless 3D pose estimation) pipeline and helper GUI for tethered Drosophila.' by NeLy-EPFL GitHub: http://t.cn/A6hs2yFy paper:《DeepFly3D, a deep learning-based approach for 3D limb and appendage tracking in tethered, adult Drosophila》 [组图共6张] 原图 ",,无,无,无,2020-02-25 07:04,Mac客户端,21,27,5
IvMz0s9HE,【VB特刊：AI与网络安全】《VB Special Issue: AI and Security | VentureBeat》 http://t.cn/A6hsAv5Q  原图 ,,无,无,无,2020-02-25 06:57,Mac客户端,18,23,3
IvMgI4WA9,"《Neural Bayes: A Generic Parameterization Method for Unsupervised Representation Learning》D Arpit, H Wang, C Xiong, R Socher, Y Bengio [Salesforce Research & Mila] (2020) http://t.cn/A6hsht9l view:http://t.cn/A6hsht9O GitHub:http://t.cn/A6hsht9Y  [组图共12张] 原图 ",,无,无,无,2020-02-25 06:12,微博 weibo.com,16,29,8
IvLZb0hGp,"《Generalisation error in learning with random features and the hidden manifold model》F Gerace, B Loureiro, F Krzakala, M Mézard, L Zdeborová [CNRS] (2020) http://t.cn/A6hFDijV view:http://t.cn/A6hFDijc  [组图共8张] 原图 ",,无,无,无,2020-02-25 05:29,微博 weibo.com,7,7,0
IvLY0hQHM,"《Stochastic Latent Residual Video Prediction》J Franceschi, E Delasalles, M Chen, S Lamprier, P Gallinari [Sorbonne Université] (2020) http://t.cn/A6hFDzWi view:http://t.cn/A6hFDzWS GitHub:http://t.cn/A6hFDzWa  [组图共18张] 原图 ",,无,无,无,2020-02-25 05:26,微博 weibo.com,6,9,1
IvLVxfOjb,"《BlockGAN: Learning 3D Object-aware Scene Representations from Unlabelled Images》T Nguyen-Phuoc, C Richardt, L Mai, Y Yang, N Mitra [University of Bath & Adobe Research] (2020) http://t.cn/A6hkXDtF view:http://t.cn/A6hFejuG  [组图共18张] 原图 ",,无,无,无,2020-02-25 05:20,微博 weibo.com,4,6,0
IvLUio6qi,"*《Set2Graph: Learning Graphs From Sets》H Serviansky, N Segol, J Shlomi, K Cranmer, E Gross, H Maron, Y Lipman [Weizmann Institute of Science & New York University & NVIDIA Research] (2020) http://t.cn/A6hFe6oh view:http://t.cn/A6hFe6Ss  [组图共12张] 原图 ",,无,无,无,2020-02-25 05:17,微博 weibo.com,6,17,4
IvLTdAFL6,"*《Second Order Optimization Made Practical》R Anil, V Gupta, T Koren, K Regan, Y Singer [Google Brain & Tel Aviv University & Princeton University] (2020) http://t.cn/A6hFeUjL view:http://t.cn/A6hFeUjU  [组图共18张] 原图 ",,无,无,无,2020-02-25 05:14,微博 weibo.com,9,13,4
IvLO3zbto,《今日学术视野(2020.2.25)》http://t.cn/A6hFdXQC  ,,无,无,无,2020-02-25 05:02,Mac客户端,2,0,0
IvLNqjh5p,早！  原图 ,,无,无,无,2020-02-25 05:00,Mac客户端,30,11,7
IvIW029lF,晚安~   爱可可-爱生活的微博视频  ,,无,无,无,2020-02-24 21:43,微博视频,20,14,1
IvIVn1Y5x,《爱可可老师24小时热门分享(2020.2.24)》  爱可可老师24小时热门分享(2020.2.24)  ,,无,无,无,2020-02-24 21:41,微博 weibo.com,5,3,2
IvIxj5JHm,现实世界的“魁地奇”  via:Shivon Zilis  爱可可-爱生活的微博视频  ,,无,无,无,2020-02-24 20:42,微博视频,41,16,2
IvIup6Sie,另辟蹊径……👏   via:Andrej Karpathy  原图 ,,无,无,无,2020-02-24 20:35,Mac客户端,79,54,19
IvIrsckSh,自己写论文 vs. 写review打击别人论文  [组图共2张] 原图 ,,无,无,无,2020-02-24 20:28,Mac客户端,150,64,15
IvHWfDMB0,【《Rust编程实战》随书代码】’Source code for the book Rust in Action' GitHub: http://t.cn/A6hk4ZUS  原图 ,,无,无,无,2020-02-24 19:11,Mac客户端,18,14,4
IvHQbueFn,'Awesome Autonomous Vehicles: - 无人驾驶的资源列表中文版' by DeepTecher GitHub: http://t.cn/A6hk2bVo  原图 ,,无,无,无,2020-02-24 18:56,Mac客户端,40,68,11
IvHPXz5cj,【基于JAX的不连续哈密顿蒙特卡罗】'Discontinuous Hamiltonian Monte Carlo - Discontinuous Hamiltonian Monte Carlo in JAX' by Ethan Luo Yicheng GitHub: http://t.cn/A6hk27rO  原图 ,,无,无,无,2020-02-24 18:55,Mac客户端,16,8,2
IvHMGAx7H,【嵌入式脚本语言大列表】’Embedded scripting languages - A list of embedded scripting languages' by dbohdan GitHub: http://t.cn/RVD3OJB  原图 ,,无,无,无,2020-02-24 18:47,Mac客户端,11,8,2
IvHLvyVsw,【面向任务对话框系统工具包】'Task-oriented Dialog System Toolkits' by THU-coai GitHub: http://t.cn/A6hkZ789  原图 ,,无,无,无,2020-02-24 18:44,Mac客户端,8,19,2
